-DOCSTART- -X- O O
to	O
conduct	O
deep	O
analysis	O
into	O
user	O
behavior	O
,	O
product	O
features	O
and	O
content	O
ecosystem	O
to	O
generate	O
business	O
insights	O
that	O
could	O
be	O
applied	O
to	O
actionable	O
improving	O
initiatives	O
.	O
You	O
will	O
work	O
closely	O
with	O
cross	O
-	O
function	O
teams	O
,	O
such	O
as	O
PM\RD\MLE	O
,	O
to	O
improve	O
user	O
experience	O
and	O
fulfill	O
growth	O
of	O
TikTok	O
in	O
all	O
different	O
regions	O
.	O

Responsibilities	O
-	O
What	O
You'II	O
Do	O

-	O
Drive	B-TECHNICAL_SKILL
insightful	I-TECHNICAL_SKILL
understanding	I-TECHNICAL_SKILL
of	O
TikTok	O
user	O
and	O
creator	O
ecosystem	O
.	O

-	O
Design	B-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
analyze	I-TECHNICAL_SKILL
experiments	I-TECHNICAL_SKILL
to	O
verify	O
product	B-TECHNICAL_SKILL
hypothesis	I-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
direction	I-TECHNICAL_SKILL
.	O

-	O
Audit	O
quality	O
of	O
launch	O
experiment	O
results	O
and	O
guarantee	O
correct	O
measurement	O
of	O
product	O
or	O
technical	O
changes	O
'	O
impact	O
.	O

-	O
Keep	O
track	O
of	O
core	O
metrics	O
and	O
attribute	O
metrics	O
changes	O
to	O
root	O
causes	O
.	O

-	O
Use	O
data	O
and	O
experiments	O
to	O
verify	O
hypotheses	O
around	O
bottlenecks	O
in	O
product	O
growth	O
,	O
and	O
consult	O
on	O
the	O
direction	O
for	O
improvement	O
.	O

-	O
Work	O
with	O
engineers	O
and	O
product	O
stakeholders	O
to	O
deliver	O
product	O
insights	O
and	O
strategy	O
.	O

Qualifications	O

•	O
Bachelor	B-EDUCATION
degree	O
in	O
statistics	B-ACADEMICS
,	O
econometrics	B-ACADEMICS
,	O
quantitative	B-ACADEMICS
sociology	I-ACADEMICS
or	O
a	O
related	O
scientific	O
major	O
,	O
with	O
1	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
related	O
work	O
experience	O
;	O

•	O
Expertise	O
in	O
SQL	B-TOOL
and	O
programming	O
in	O
Python	B-TOOL
or	I-TOOL
R	B-TOOL
;	O

•	O
Knowledge	O
in	O
basic	O
machine	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
and	O
deep	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
;	O

•	O
Strong	B-TECHNICAL_SKILL
analytical	I-TECHNICAL_SKILL
and	O
causal	B-TECHNICAL_SKILL
reasoning	I-TECHNICAL_SKILL
mindset	I-TECHNICAL_SKILL
,	O
and	O
rigidity	O
on	O
statistical	B-TECHNICAL_SKILL
correctness	I-TECHNICAL_SKILL
;	O

•	O
Strong	B-NON TECHINICAL SKILL
communication	I-NON TECHINICAL SKILL
and	O
teamwork	B-NON TECHINICAL SKILL
skills	I-NON TECHINICAL SKILL
.	O

•	O
Passion	O
about	O
social	B-NON TECHINICAL SKILL
products	I-NON TECHINICAL SKILL
and	O
curiosity	B-NON TECHINICAL SKILL
to	O
deep	O
dive	O
.	O

TikTok	O
is	O
committed	O
to	O
creating	O
an	O
inclusive	O
space	O
where	O
employees	O
are	O
valued	O
for	O
their	O
skills	O
,	O
experiences	O
,	O
and	O
unique	O
perspectives	O
.	O
Our	O
platform	O
connects	O
people	O
from	O
across	O
the	O
globe	O
and	O
so	O
does	O
our	O
workplace	O
.	O
At	O
TikTok	O
,	O
our	O
mission	O
is	O
to	O
inspire	O
creativity	O
and	O
bring	O
joy	O
.	O
To	O
achieve	O
that	O
goal	O
,	O
we	O
are	O
committed	O
to	O
celebrating	O
our	O
diverse	O
voices	O
and	O
to	O
creating	O
an	O
environment	O
that	O
reflects	O
the	O
many	O
communities	O
we	O
reach	O
.	O
We	O
are	O
passionate	O
about	O
this	O
and	O
hope	O
you	O
are	O
too	O
.	O

TikTok	O
is	O
committed	O
to	O
providing	O
reasonable	O
accommodations	O
in	O
our	O
recruitment	O
processes	O
for	O
candidates	O
with	O
disabilities	O
,	O
pregnancy	O
,	O
sincerely	O
held	O
religious	O
beliefs	O
or	O
other	O
reasons	O
protected	O
by	O
applicable	O
laws	O
.	O
If	O
you	O
need	O
assistance	O
or	O
a	O
reasonable	O
accommodation	O
,	O
please	O
reach	O
out	O
to	O
us	O
at	O
gprd.accommodations@tiktok.com	O
.	O

Job	O
Information	O
:	O

【	O
For	O
Pay	O
Transparency】Compensation	O
Description	O
(	O
annually	O
)	O

The	O
base	O
salary	O
range	O
for	O
this	O
position	O
in	O
the	O
selected	O
city	O
is	O
$	O
105778	O
-	O
$	O
184800	O
annually	O
.	O

Compensation	O
may	O
vary	O
outside	O
of	O
this	O
range	O
depending	O
on	O
a	O
number	O
of	O
factors	O
,	O
including	O
a	O
candidate	O
’s	O
qualifications	O
,	O
skills	O
,	O
competencies	O
and	O
experience	O
,	O
and	O
location	O
.	O
Base	O
pay	O
is	O
one	O
part	O
of	O
the	O
Total	O
Package	O
that	O
is	O
provided	O
to	O
compensate	O
and	O
recognize	O
employees	O
for	O
their	O
work	O
,	O
and	O
this	O
role	O
may	O
be	O
eligible	O
for	O
additional	O
discretionary	O
bonuses	O
/	O
incentives	O
,	O
and	O
restricted	O
stock	O
units	O
.	O

Our	O
company	O
benefits	O
are	O
designed	O
to	O
convey	O
company	O
culture	O
and	O
values	O
,	O
to	O
create	O
an	O
efficient	O
and	O
inspiring	O
work	O
environment	O
,	O
and	O
to	O
support	O
our	O
employees	O
to	O
give	O
their	O
best	O
in	O
both	O
work	O
and	O
life	O
.	O
We	O
offer	O
the	O
following	O
benefits	O
to	O
eligible	O
employees	O
:	O

We	O
cover	O
100	O
%	O
premium	O
coverage	O
for	O
employee	O
medical	O
insurance	O
,	O
approximately	O
75	O
%	O
premium	O
coverage	O
for	O
dependents	O
and	O
offer	O
a	O
Health	O
Savings	O
Account(HSA	O
)	O
with	O
a	O
company	O
match	O
.	O
As	O
well	O
as	O
Dental	O
,	O
Vision	O
,	O
Short	O
/	O
Long	O
term	O
Disability	O
,	O
Basic	O
Life	O
,	O
Voluntary	O
Life	O
and	O
AD&D	O
insurance	O
plans	O
.	O
In	O
addition	O
to	O
Flexible	O
Spending	O
Account(FSA	O
)	O
Options	O
like	O
Health	O
Care	O
,	O
Limited	O
Purpose	O
and	O
Dependent	O
Care	O
.	O

Our	O
time	O
off	O
and	O
leave	O
plans	O
are	O
:	O
10	O
paid	O
holidays	O
per	O
year	O
plus	O
17	O
days	O
of	O
Paid	O
Personal	O
Time	O
Off	O
(	O
PPTO	O
)	O
(	O
prorated	O
upon	O
hire	O
and	O
increased	O
by	O
tenure	O
)	O
and	O
10	O
paid	O
sick	O
days	O
per	O
year	O
as	O
well	O
as	O
12	O
weeks	O
of	O
paid	O
Parental	O
leave	O
and	O
8	O
weeks	O
of	O
paid	O
Supplemental	O
Disability	O
.	O

We	O
also	O
provide	O
generous	O
benefits	O
like	O
mental	O
and	O
emotional	O
health	O
benefits	O
through	O
our	O
EAP	O
and	O
Lyra	O
.	O
A	O
401	O
K	O
company	O
match	O
,	O
gym	O
and	O
cellphone	O
service	O
reimbursements	O
.	O
The	O
Company	O
reserves	O
the	O
right	O
to	O
modify	O
or	O
change	O
these	O
benefits	O
programs	O
at	O
any	O
time	O
,	O
with	O
or	O
without	O
notice	O
.	O
-DOCSTART- -X- O O
Our	O
Company	O

Changing	O
the	O
world	O
through	O
digital	O
experiences	O
is	O
what	O
Adobe	B-COMPANY
’s	O
all	O
about	O
.	O
We	O
give	O
everyone	O
—	O
from	O
emerging	O
artists	O
to	O
global	O
brands	O
—	O
everything	O
they	O
need	O
to	O
design	O
and	O
deliver	O
exceptional	O
digital	O
experiences	O
!	O
We	O
’re	O
passionate	O
about	O
empowering	O
people	O
to	O
create	O
beautiful	O
and	O
powerful	O
images	O
,	O
videos	O
,	O
and	O
apps	O
,	O
and	O
transform	O
how	O
companies	O
interact	O
with	O
customers	O
across	O
every	O
screen	O
.	O

We	O
’re	O
on	O
a	O
mission	O
to	O
hire	O
the	O
very	O
best	O
and	O
are	O
committed	O
to	O
creating	O
exceptional	O
employee	O
experiences	O
where	O
everyone	O
is	O
respected	O
and	O
has	O
access	O
to	O
equal	O
opportunity	O
.	O
We	O
realize	O
that	O
new	O
ideas	O
can	O
come	O
from	O
everywhere	O
in	O
the	O
organization	O
,	O
and	O
we	O
know	O
the	O
next	O
big	O
idea	O
could	O
be	O
yours	O
!	O

The	O
Opportunity	O

The	O
Adobe	O
Data	O
Science	O
team	O
is	O
looking	O
for	O
summer	B-POSITION
interns	I-POSITION
.	O
The	O
team	O
applies	O
AI	O
and	O
machine	O
learning	O
techniques	O
to	O
big	O
customer	O
data	O
to	O
address	O
and	O
challenge	O
business	O
problems	O
,	O
such	O
as	O
driving	O
go	O
-	O
to	O
-	O
market	O
strategies	O
,	O
sales	O
prioritization	O
,	O
increasing	O
product	O
engagement	O
and	O
customer	O
service	O
improvement	O
.	O

All	O
2024	O
Adobe	O
interns	O
will	O
be	O
‘	O
co	O
-	O
located	O
hybrid	O
.	O
This	O
means	O
that	O
interns	O
will	O
be	O
assigned	O
to	O
an	O
Adobe	O
office	O
location	O
,	O
but	O
in	O
-	O
office	O
schedules	O
will	O
be	O
flexible	O
and	O
determined	O
by	O
team	O
.	O
All	O
interns	O
must	O
live	O
in	O
the	O
same	O
state	O
,	O
country	O
,	O
and	O
within	O
commuting	O
distance	O
of	O
their	O
assigned	O
Adobe	O
office	O
so	O
they	O
can	O
be	O
on	O
-	O
site	O
as	O
needed	O
.	O

What	O
You	O
’ll	O
Do	O

Analyze	B-TECHNICAL_SKILL
B2B	O
Customers	O
Journeys	O
starting	O
from	O
different	O
surfaces	O
for	O
B2B	O
customers	O
with	O
an	O
intent	O
to	O
suggest	O
improvements	O
in	O
the	O
journey	O
stages	O
and	O
insights	O
into	O
optimization	O
opportunities	O
.	O

Enhance	B-TECHNICAL_SKILL
/	O
Improve	B-TECHNICAL_SKILL
the	I-TECHNICAL_SKILL
existing	I-TECHNICAL_SKILL
M	I-TECHNICAL_SKILL
/	I-TECHNICAL_SKILL
L	I-TECHNICAL_SKILL
models	I-TECHNICAL_SKILL
to	O
ensure	O
continuous	O
alignment	O
with	O
business	O
objectives	O
.	O

Develop	O
propensity	B-TECHNICAL_SKILL
models	I-TECHNICAL_SKILL
to	O
prioritize	O
actions	O
/	O
leads	O
.	O

Unlock	O
new	O
opportunities	O
for	O
growth	O
by	O
discovering	O
insights	O
,	O
automate	B-TECHNICAL_SKILL
processes	I-TECHNICAL_SKILL
and	O
predictive	B-TECHNICAL_SKILL
modeling	I-TECHNICAL_SKILL
.	O

Develop	B-TECHNICAL_SKILL
dashboards	I-TECHNICAL_SKILL
/	I-TECHNICAL_SKILL
reports	I-TECHNICAL_SKILL
that	O
provide	O
useful	O
insights	O
to	O
business	O
leaders	O

Develop	B-TECHNICAL_SKILL
scripts	I-TECHNICAL_SKILL
to	I-TECHNICAL_SKILL
automate	I-TECHNICAL_SKILL
data	B-TECHNICAL_SKILL
extraction	I-TECHNICAL_SKILL
from	O
product	O
databases	O

Develop	O
in	O
-	O
house	O
analytical	B-TECHNICAL_SKILL
tools	I-TECHNICAL_SKILL
that	O
improve	O
the	O
productivity	O
and	O
efficiency	O
of	O
analytical	O
tasks	O

What	O
You	O
Need	O
To	O
Succeed	O

Currently	O
enrolled	O
full	O
time	O
and	O
pursuing	O
a	O
Master	B-EDUCATION
’s	I-EDUCATION
in	O
Statistics	B-ACADEMICS
,	O
Mathematics	B-ACADEMICS
,	O
or	O
Engineering	B-ACADEMICS
is	O
desired	O
;	O
or	O
equivalent	O
experience	O
required	O

Solid	O
understanding	O
of	O
SQL	B-TOOL
and	O
R	B-TOOL
/	O
Python	B-TOOL

Understanding	O
of	O
statistical	B-TECHNICAL_SKILL
modeling	I-TECHNICAL_SKILL
/	O
machine	B-TECHNICAL_SKILL
learning/	O
data	B-TECHNICAL_SKILL
mining	I-TECHNICAL_SKILL
concepts	I-TECHNICAL_SKILL
,	O
and	O
a	O
track	B-TECHNICAL_SKILL
record	I-TECHNICAL_SKILL
solving	I-TECHNICAL_SKILL
problems	I-TECHNICAL_SKILL
with	O
these	O
methods	O
.	O

Ability	O
to	O
apply	O
statistical	B-TECHNICAL_SKILL
/	I-TECHNICAL_SKILL
machine	I-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
techniques	I-TECHNICAL_SKILL
such	O
as	O
hypothesis	B-TECHNICAL_SKILL
testing	I-TECHNICAL_SKILL
,	O
time	O
series	B-TECHNICAL_SKILL
forecasting	I-TECHNICAL_SKILL
,	O
linear	B-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
logistic	I-TECHNICAL_SKILL
regression	I-TECHNICAL_SKILL
,	O
random	B-TECHNICAL_SKILL
forests	I-TECHNICAL_SKILL
,	O
etc	O
.	O

Ability	O
to	O
participate	O
in	O
a	O
full	O
-	O
time	O
internship	O
between	O
May	O
-	O
September	O

Our	O
compensation	O
reflects	O
the	O
cost	O
of	O
labor	O
across	O
several	O
U.S.	O
geographic	O
markets	O
,	O
and	O
we	O
pay	O
differently	O
based	O
on	O
those	O
defined	O
markets	O
.	O
The	O
U.S.	O
pay	O
range	O
for	O
this	O
position	O
is	O
$	O
45.00	O
--	O
$	O
55.00	O
hourly	O
.	O
Your	O
recruiter	O
can	O
share	O
more	O
about	O
the	O
specific	O
pay	O
rate	O
for	O
your	O
job	O
location	O
during	O
the	O
hiring	O
process	O
.	O

Adobe	O
is	O
proud	O
to	O
be	O
an	O
Equal	O
Employment	O
Opportunity	O
and	O
affirmative	O
action	O
employer	O
.	O
We	O
do	O
not	O
discriminate	O
based	O
on	O
gender	O
,	O
race	O
or	O
color	O
,	O
ethnicity	O
or	O
national	O
origin	O
,	O
age	O
,	O
disability	O
,	O
religion	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
veteran	O
status	O
,	O
or	O
any	O
other	O
applicable	O
characteristics	O
protected	O
by	O
law	O
.	O
Learn	O
more	O
.	O

Adobe	O
aims	O
to	O
make	O
Adobe.com	O
accessible	O
to	O
any	O
and	O
all	O
users	O
.	O
If	O
you	O
have	O
a	O
disability	O
or	O
special	O
need	O
that	O
requires	O
accommodation	O
to	O
navigate	O
our	O
website	O
or	O
complete	O
the	O
application	O
process	O
,	O
email	O
accommodations@adobe.com	O
or	O
call	O
(	O
408	O
)	O
536	O
-	O
3015	O
.	O

Adobe	O
values	O
a	O
free	O
and	O
open	O
marketplace	O
for	O
all	O
employees	O
and	O
has	O
policies	O
in	O
place	O
to	O
ensure	O
that	O
we	O
do	O
not	O
enter	O
into	O
illegal	O
agreements	O
with	O
other	O
companies	O
to	O
not	O
recruit	O
or	O
hire	O
each	O
other	O
’s	O
employees	O
.	O
-DOCSTART- -X- O O
To	O
provide	O
support	O
for	O
a	O
major	O
initiative	O
related	O
to	O
translational	O
research	O
for	O
Translational	O
Molecular	O
Pathology	O
-	O
Immunoprofiling	O
Laboratory	O
Platform	O
.	O
Will	O
apply	O
and	O
develop	O
software	O
tools	O
to	O
assist	O
in	O
performing	O
data	O
analysis	O
in	O
cancer	O
research	O
.	O

JOB	O
SPECIFIC	O
COMPETENCIES	O

Programming	O
Assist	O
in	O
developing	O
scripts	O
/	O
routines	O
in	O
R	B-TOOL
,	O
Python	B-TOOL
etc	O
.	O
to	O
automate	B-TECHNICAL_SKILL
analytical	I-TECHNICAL_SKILL
jobs	I-TECHNICAL_SKILL
.	O
Proficient	O
in	O
using	O
Unix	B-TOOL
,	O
Windows	O
and	O
high	O
-	O
performance	O
computing	O
platforms	O
to	O
establish	O
automated	O
workflows	O
to	O
support	O
routine	O
,	O
large	O
-	O
scale	O
,	O
multiomic	B-TECHNICAL_SKILL
biomedical	I-TECHNICAL_SKILL
data	I-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
.	O

Bio	B-TECHNICAL_SKILL
-	I-TECHNICAL_SKILL
Statistical	I-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
With	O
direction	O
,	O
apply	O
statistical	B-TECHNICAL_SKILL
routines	I-TECHNICAL_SKILL
/	O
packages	O
to	O
perform	O
further	O
manual	O
/	O
interactive	B-TECHNICAL_SKILL
data	I-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
,	O
visualization	B-TECHNICAL_SKILL
,	O
biological	B-TECHNICAL_SKILL
interpretation	I-TECHNICAL_SKILL
,	O
biomedical	B-TECHNICAL_SKILL
hypothesis	I-TECHNICAL_SKILL
generation	O
and	O
testing	O
.	O
Compile	O
results	O
using	O
Powerpoint	B-TECHNICAL_SKILL
slides	I-TECHNICAL_SKILL
,	O
Excel	B-TECHNICAL_SKILL
spreadsheets	I-TECHNICAL_SKILL
,	O
etc	O
.	O
that	O
can	O
be	O
easily	O
accessed	O
and	O
understood	O
by	O
biomedical	O
collaborators	O
who	O
do	O
not	O
have	O
advanced	B-TECHNICAL_SKILL
computer	I-TECHNICAL_SKILL
skills	O
.	O

Multitasking	B-NON TECHINICAL SKILL
Ability	I-NON TECHINICAL SKILL
to	I-NON TECHINICAL SKILL
work	I-NON TECHINICAL SKILL
/	O
manage	B-NON TECHINICAL SKILL
multiple	I-NON TECHINICAL SKILL
ongoing	I-NON TECHINICAL SKILL
analytical	I-NON TECHINICAL SKILL
projects	I-NON TECHINICAL SKILL
.	O
Be	O
able	O
to	O
prioritize	O
,	O
streamline	B-NON TECHINICAL SKILL
jobs	I-NON TECHINICAL SKILL
/	O
tasks	B-NON TECHINICAL SKILL
/	O
time	B-NON TECHINICAL SKILL
,	I-NON TECHINICAL SKILL
and	O
make	O
adjustment	O
to	O
workflows	O
to	O
ensure	O
efficiency	O
and	O
progress	O
.	O

Collaboration	B-NON TECHINICAL SKILL
Communicate	I-NON TECHINICAL SKILL
effectively	I-NON TECHINICAL SKILL
,	O
describe	O
results	O
in	O
simple	O
language	O
,	O
manage	O
expectations	O
/	O
progress	O
/	O
timeline	O
with	O
multidisciplinary	O
biomedical	O
/	O
data	O
-	O
science	O
teams	O
,	O
the	O
ability	O
to	O
involve	O
,	O
partner	O
with	O
others	O
professionally	O
,	O
and	O
report	O
effectively	O
to	O
managers	O
.	O

Documentation	O
Document	O
and	O
version	O
-	O
control	B-TECHNICAL_SKILL
computer	I-TECHNICAL_SKILL
codes	I-TECHNICAL_SKILL
,	O
scripts	B-TECHNICAL_SKILL
,	O
results	O
,	O
so	O
they	O
are	O
reproducible	O
by	O
others	O
.	O
Be	O
able	O
to	O
draft	O
relevant	O
sections	O
in	O
scientific	O
publications	O
as	O
coauthors	O
.	O

Other	O
duties	O
as	O
assigned	O
.	O

Education	O

Required	O
:	O
Bachelor	B-EDUCATION
's	I-EDUCATION
degree	I-EDUCATION
in	O
Biomedical	B-ACADEMICS
Engineering	I-ACADEMICS
,	O
Electrical	B-ACADEMICS
Engineering	I-ACADEMICS
,	O
Computer	B-ACADEMICS
Engineering	I-ACADEMICS
,	O
Physics	B-ACADEMICS
,	O
Applied	B-ACADEMICS
Mathematics	I-ACADEMICS
,	I-ACADEMICS
Statistics	B-ACADEMICS
,	O
Computer	B-ACADEMICS
Science	I-ACADEMICS
,	O
Computational	B-ACADEMICS
Biology	I-ACADEMICS
,	O
or	O
related	O
field	O
.	O

Experience	O

Required	O
:	O
Two	B-EXPERIENCE
years	I-EXPERIENCE
experience	I-EXPERIENCE
in	O
scientific	O
software	O
development	O
/	O
analysis	O
.	O

Preferred	O
:	O
Bioinformatics	B-TECHNICAL_SKILL
,	O
molecular	B-TECHNICAL_SKILL
biology	I-TECHNICAL_SKILL
,	O
genomic	B-TECHNICAL_SKILL
,	O
immunology	B-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
in	O
one	O
or	O
more	O
of	O
these	O
specialties	O
.	O

It	O
is	O
the	O
policy	O
of	O
The	O
University	O
of	O
Texas	O
MD	O
Anderson	O
Cancer	O
Center	O
to	O
provide	O
equal	O
employment	O
opportunity	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
age	O
,	O
national	O
origin	O
,	O
sex	O
,	O
gender	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
/	O
expression	O
,	O
disability	O
,	O
protected	O
veteran	O
status	O
,	O
genetic	O
information	O
,	O
or	O
any	O
other	O
basis	O
protected	O
by	O
institutional	O
policy	O
or	O
by	O
federal	O
,	O
state	O
or	O
local	O
laws	O
unless	O
such	O
distinction	O
is	O
required	O
by	O
law	O
.	O
http://www.mdanderson.org/about-us/legal-and-policy/legal-statements/eeo-affirmative-action.html	O

Additional	O
Information	O

Requisition	O
ID	O
:	O
163953	O

Employment	O
Status	O
:	O
Full	O
-	O
Time	O

Employee	O
Status	O
:	O
Regular	O

Work	O
Week	O
:	O
Days	O

Minimum	O
Salary	O
:	O
US	O
Dollar	O
(	O
USD	O
)	O
75,000	O

Midpoint	O
Salary	O
:	O
US	O
Dollar	O
(	O
USD	O
)	O
94,000	O

Maximum	O
Salary	O
:	O
US	O
Dollar	O
(	O
USD	O
)	O
113,000	O

FLSA	O
:	O
exempt	O
and	O
not	O
eligible	O
for	O
overtime	O
pay	O

Fund	O
Type	O
:	O
Soft	O

Work	O
Location	O
:	O
Hybrid	O
Onsite	O
/	O
Remote	O

Pivotal	O
Position	O
:	O
Yes	O

Referral	O
Bonus	O
Available	O
?	O
:	O
Yes	O

Relocation	O
Assistance	O
Available	O
?	O
:	O
Yes	O

Science	O
Jobs	O
:	O
Yes	O
-DOCSTART- -X- O O
Description	O

JOB	O
DESCRIPTION	O

Duties	O
:	O
Build	O
machine	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
and	O
other	O
statistical	B-TECHNICAL_SKILL
and	O
econometric	B-TECHNICAL_SKILL
models	I-TECHNICAL_SKILL
to	O
support	O
marketing	O
,	O
sales	O
,	O
and	O
other	O
business	O
needs	O
.	O
Own	O
the	O
entire	O
modeling	B-TECHNICAL_SKILL
process	I-TECHNICAL_SKILL
,	O
from	O
understanding	B-TASK
the	I-TASK
needs	I-TASK
of	I-TASK
the	I-TASK
business	I-TASK
,	O
sourcing	B-TASK
data	I-TASK
,	O
conducting	B-TASK
exploratory	B-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
,	O
developing	B-TASK
,	I-TASK
documenting	B-TASK
,	I-TASK
and	O
deploying	B-TASK
models	I-TASK
,	O
and	B-TASK
conducting	I-TASK
performance	B-TECHNICAL_SKILL
monitoring	I-TECHNICAL_SKILL
.	O
Research	B-TASK
and	O
communicate	B-TASK
changes	O
in	O
model	O
performance	O
,	O
customer	O
behavior	O
,	O
and	O
the	O
competitive	O
landscape	O
.	O
Contribute	B-TASK
actively	I-TASK
to	O
the	O
continuous	O
learning	O
mindset	O
of	O
the	O
organization	O
by	O
sourcing	O
and	O
adopting	O
new	O
ideas	O
and	O
perspectives	O
.	O

Qualifications	O

Minimum	O
education	O
and	O
experience	O
required	O
:	O
Master	B-EDUCATION
’s	I-EDUCATION
degree	I-EDUCATION
in	O
a	O
quantitative	B-ACADEMICS
Science	I-ACADEMICS
,	O
Technology	B-ACADEMICS
,	O
Engineering	B-ACADEMICS
,	O
or	O
Mathematics	B-ACADEMICS
(	O
STEM	B-ACADEMICS
)	O
field	O
of	O
study	O
plus	O
2	B-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
in	O
the	O
job	O
offered	O
or	O
as	O
Applied	B-TECHNICAL_SKILL
Artificial	I-TECHNICAL_SKILL
Intelligence	I-TECHNICAL_SKILL
Machine	B-TECHNICAL_SKILL
Learning	I-TECHNICAL_SKILL
,	O
Research	B-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
Development	I-TECHNICAL_SKILL
(	O
R&D	B-TECHNICAL_SKILL
)	O
Analyst	B-POSITION
,	O
Statistician	B-POSITION
,	O
Data	B-POSITION
Scientist	I-POSITION
,	O
or	O
related	O
occupation	O
.	O
The	O
employer	O
will	O
alternatively	O
accept	O
a	O
Doctorate	B-EDUCATION
degree	I-EDUCATION
in	O
a	O
quantitative	B-ACADEMICS
Science	I-ACADEMICS
,	O
Technology	B-ACADEMICS
,	O
Engineering	B-ACADEMICS
,	O
or	O
Mathematics	B-ACADEMICS
(	O
STEM	B-ACADEMICS
)	I-ACADEMICS
field	I-ACADEMICS
of	O
study	O
plus	O
1	O
year	O
of	O
experience	O
in	O
the	O
job	O
offered	O
or	O
as	O
Applied	B-TECHNICAL_SKILL
Artificial	I-TECHNICAL_SKILL
Intelligence	I-TECHNICAL_SKILL
Machine	B-TECHNICAL_SKILL
Learning	I-TECHNICAL_SKILL
,	O
Research	B-TECHNICAL_SKILL
and	I-TECHNICAL_SKILL
Development	I-TECHNICAL_SKILL
(	O
R&D	O
)	O
Analyst	O
,	O
Statistician	O
,	O
Data	O
Scientist	O
,	O
or	O
related	O
occupation	O
.	O

Skills	O
Required	O
:	O
Requires	O
experience	O
in	O
the	O
following	O
:	O
predictive	B-TECHNICAL_SKILL
models	I-TECHNICAL_SKILL
;	O
developing	B-TECHNICAL_SKILL
statistical	I-TECHNICAL_SKILL
,	O
econometric	B-TECHNICAL_SKILL
,	O
or	O
machine	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
models	I-TECHNICAL_SKILL
;	B-TECHNICAL_SKILL
Artificial	I-TECHNICAL_SKILL
Intelligence	I-TECHNICAL_SKILL
,	O
such	O
as	O
deep	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
,	O
computer	B-TECHNICAL_SKILL
vision	I-TECHNICAL_SKILL
,	O
natural	B-TECHNICAL_SKILL
language	I-TECHNICAL_SKILL
processing	I-TECHNICAL_SKILL
,	O
recurrent	B-TECHNICAL_SKILL
neural	I-TECHNICAL_SKILL
networks	I-TECHNICAL_SKILL
,	O
reinforcement	B-TECHNICAL_SKILL
learning	I-TECHNICAL_SKILL
,	O
linear	B-TECHNICAL_SKILL
optimization	I-TECHNICAL_SKILL
algorithms	B-TECHNICAL_SKILL
,	O
or	O
non	B-TECHNICAL_SKILL
-	I-TECHNICAL_SKILL
linear	I-TECHNICAL_SKILL
optimization	I-TECHNICAL_SKILL
algorithms	I-TECHNICAL_SKILL
;	O
regression	B-TECHNICAL_SKILL
analysis	I-TECHNICAL_SKILL
;	O
classification	B-TECHNICAL_SKILL
algorithms	I-TECHNICAL_SKILL
;	O
generalized	B-TECHNICAL_SKILL
linear	I-TECHNICAL_SKILL
models	I-TECHNICAL_SKILL
;	O
time	B-TECHNICAL_SKILL
series	I-TECHNICAL_SKILL
;	O
R	B-TECHNICAL_SKILL
;	O
SQL	B-TECHNICAL_SKILL
;	O
Python	B-TECHNICAL_SKILL
;	O
and	O
building	O
or	O
deploying	O
a	O
model	O
in	O
a	O
public	O
cloud	O
environment	O
.	O
The	O
required	O
skills	O
can	O
be	O
gained	O
through	O
graduate	O
-	O
level	O
coursework	B-EXPERIENCE
,	O
research	O
,	O
teaching	B-EXPERIENCE
,	O
or	O
internship	B-EXPERIENCE
experience	I-EXPERIENCE
.	O

Job	O
Location	O
:	O
1111	O
Polaris	O
Parkway	O
,	O
Columbus	O
,	O
OH	O
43240	O
.	O
Telecommuting	O
permitted	O
up	O
to	O
40	O
%	O
of	O
the	O
week	O
.	O

About	O
Us	O

Chase	O
is	O
a	O
leading	O
financial	O
services	O
firm	O
,	O
helping	O
nearly	O
half	O
of	O
America	O
’s	O
households	O
and	O
small	O
